Screen Name;Is_Bot ( 1 for Bot / 0 for Human)
@muietr;1
@abdallahwakaqmf;1
@PortlandEnglish;1
@alialbhgj11112;0
@yossef_yousef43;1
@yosefrafdaheags;1
@gawadmalkinezqq;1
@zayednahariebgl;1
@ward37968706;0
@AQAR_doo;0
@HeiO0RcZYhlVhu5;0
@zayedkhaddansci;1
@safwankatbitncg;1
@fahd_elghnam;1
@BadiShakra;0
@ragaaedianynkco;1
@talhanargawuhhr;1
@badria_ragallha;1
@abdelrehemobwdh;1
@bander_rshed;0
@zamelalyahiyqus;1
@radihakirsikvay;1
@Migo32284105;0
@yahiasawwanobbr;1
@amgadabdelkdmhl;1
@sheyma2018;1
@mekhelghobeiswy;1
@MrAlnaemi;1
@newyousaudi;0
@ghalebeserylmlq;1
@veryFatcat;1
@AgencyArt1;0
@ksa1319h;0
@olayarealestate;1
@cetindag_mesut;1
@abawaalkara3_7a;1
@miss_remya;1
@aohsenbdullah4;1
@monerabatrfii43;1
@zaidkhamiskppi;1
@anturreyahyaxft;1
@FalehIjazaa;1
@HhhMaterean;1
@awadsamriorvs;1
@Hawei2030;0
@ragehbederemwz;1
@almajlis_lounge;0
@ElhanofSaleh;1
@fayezelhrbi8;1
@gobranshamrgpiq;1
@barakathoshezkv;1
@kunboo_hossen;0
@On9INE8vq93Ftqx;0
@meshaelbarituyx;1
@gamalbatlyihbu;1
@STaJe47MJe3ACt3;0
@eYp7KieVvOboCxo;1
@NadiaTorchi;0
@zenhalwanikpdz;1
@kaedkashomzehj;1
@gazisaraminlyah;1
@betalfareaukzpi;1
@alianslemoxjkmj;1
@zahermenawechng;1
@Reem_Asaad;0
@wardanbenmezhxk;1
@mansourbensjgzy;1
@MayRomanos;0
@mahiobalesiruyc;1
@AteffBrahemmdd;1
@thabetmakkiamth;1
@haithamzankewkq;1
@yaslamhotyfpslv;1
@Bin_ali_85;1
@osamahdoayexnti;1
@AlBaraa_R;0
@Q18Nona;0
@ahmedreyadissog;1
@LatestinKw;1
@saidbender2015;1
@_mss7;0
@QarawiFahd;1
@tahersoharyqgiy;1
@Fahad_Al_Enizy;0
@111333ali;0
@AbdullahOmarey;1
@warhanhadrattoq;1
@gazighefalibunz;1
@mosakahtibzwl;1
@IomariHussein;1
@mohibbaqerprvyz;1
@fahdkhamisghsf;1
@friegemutairi;1
@mashhournasrall;1
@wahsh88;1
@gebreltarqixxuk;1
@newskut;0
@ebadetahryfgkid;1
@jamalmonsar;0
@farahmeshelgkcu;1
@azaa_elghamdi45;1
@ma_alosaimi;1
@ElkhaldyRashed;1
@moslehmakhaakfh;1
@mostafasahlfvrd;1
@romehkebeshkxll;1
@galalalamitnted;1
@serryff;0
@AlhwshaniyBakri;1
@U4d6zzalS41jR38;0
@abdelrhmanaysiv;1
@7amodElfaheed;1
@awwadkhaddagnfp;1
@jamil1981S;1
@abedalla41_yaha;1
@okailmeghengmwe;1
@abd_hadiix;0
@arefkaydikysf;1
@Cinema70KSA;1
@gawadfareaiepki;1
@ShwqeeReda;1
@marwanhamamhnqc;1
@abin_rabiah;0
@mahammedrabislb;1
@zakareyaaksofge;1
@yazidbengobpfco;1
@saeedaldosaris1;1
@ali_aziz_1996;1
@solatan_aied;1
@HhsnnnHhosammm;1
@bmajed2;0
@elaseery7633;1
@HusennnKhaldeee;1
@elgardaan;1
@safwanbakarztmu;1
@abdallahbarywir;1
@karimzeyabiafih;1
@hassan_el3mran8;1
@ahharthy1;0
@Hatimalbalawi;0
@bashtkha2;0
@awanre;0
@ebadahtolihsogi;1
@oudahbahribonj;1
@khaledfawzatzfb;1
@osamabinibrahi1;1
@ajel_news24net;0
@ElkhayyatBricks;1
@gebrelbassarqqq;1
@boraqq234;1
@waniszankotoiae;1
@MmtrrrYofuseff;1
@minowaal;1
@MohamedHnid;1
@maged_majid44;1
@elghihab;1
@alsolayman73;1
@MbrokEla7iany;1
@NwafElameer;1
@rrajahahmadi202;1
@abdelwahedfkjme;1
@saedmeshetbxcgg;1
@HafeedAlfarouk;0
@iq8iit;1
@Hezekiah__Lu;1
@seemajeddah;0
@ssaeedalshahra3;1
@rabeareyadiarqf;1
@SalSalmanomari;1
@el3aqelli;1
@omarshattydapx;1
@mosasharahipqfv;1
@ayeshaesseri45;1
@beshiraloshxcti;1
@Almedaires_ibra;0
@AsmaaAlyousef_;0
@saeedghamdi15;1
@elm7atb;1
@badranaaliktndj;1
@Nasser4Q;0
@Mutab_albogami;0
@nasss_galalala;1
@yosefharthyvxik;1
@naderrefaeypsxy;1
@abas_elsaygh34;1
@meshaelbatlrjkm;1
@Aimantoon;0
@Gazaa35Ali;1
@AlharbiWaleed8;0
@bin_rouhani74;1
@alybengobraeliu;1
@MedRamadhan;0
@gamel_el3meri34;1
@emadbenladeljiv;1
@Subzero10yahoo1;1
@shahbar1;0
@moazsaramixryq;1
@3ali_3amer;1
@saratnews;0
@turkikebeshuqra;1
@kenanbaqamybrto;1
@3okelElzaiedy;1
@ragaaowaidqerek;1
@salemherefiaeil;1
@saudia_press;0
@mehiaaboresqogk;1
@yaslamzahedtilf;1
@YouseffAbasss;1
@__uW__1150;1
@Qurashihakim;0
@gamalelaboes;1
@ghalebragehfqbv;1
@thamerbaraksmny;1
@reyadshroryizmn;1
@zaidgaradivcue;1
@ayedehaily;1
@khalidb50233508;1
@alsa3a3de65_tt1;1
@a1996os;1
@abd_salam_abd;0
@aosa200004;1
@Fahad_Nawaf1985;0
@hamidnowaisiywo;1
@samiattasollz;1
@selimnaharikgks;1
@7amdyElrazeen;1
@Khavip;1
@molkabkhodamqpd;1
@nabiledianyktsx;1
@OtebiySalem;1
@MobarkA7med;1
@GorJzHhJfu33Zqs;1
@matarsowaimaczr;1
@abbasatragyypcs;1
@tohaf2016;1
@hamadaowaiscivp;1
@thabetmemarsehu;1
@AlkharjG;0
@IranAlhurra;0
@rawan15_shoop;1
@fouedsomrany;1
@turkifetenidwzj;1
@Almasirah_Live;1
@salmanadawijrvc;1
@abdelelahemjbeq;1
@aalhamm44;1
@YosifAlhzzal;1
@AbbasAlankry;1
@hassangentleme4;1
@adiamodicezzanv;1
@Kaf_News;1
@abdelkarimkepon;1
@Akrm_e_m_n;1
@akramtamimygqwf;1
@salehmosedbboov;1
@mushaal_67;0
@UAE_Falcon22;1
@khalilamishrgrv;1
@galalgherebetta;1
@ahmadounimbgrqp;1
@UrnBDstgeKAQzFY;1
@zentawabvafe;1
@metaebkhlefdyze;1
@gg3ferrralaaa20;1
@kamyshan_motala;1
@Rajildotcom;0
@kla_m6qoq;1
@bekhitkatbicjmx;1
@beshirkemeryjkp;1
@kkn1430;1
@thabetgobairdfh;1
@moroeyamishelll;1
@falehmahrouxpnd;1
@3osmanElsakr;1
@thamerkadimjxbv;1
@superhusseinom1;1
@falehshayeaerab;1
@hassan_hodis;1
@saidthejgthm;1
@abdelwahabswiil;1
@fambss;0
@noamanshaqrfrxy;1
@beshirghafidjfy;1
@rabeasawwatkrkt;1
@wcf132;1
@hassan97931693;1
@anwarghalebbfsu;1
@shaddadowirqmqb;1
@M7mdbs;0
@vip50133;1
@amorybehegylpsc;1
@afwan_elk7ela44;1
@mohammedimperv1;1
@abdelsalamrlkvz;1
@banderomashsegz;1
@abdlerahmannujz;1
@dhhe_hdhd;0
@baseldarrabmgxt;1
@abdelsalamtvcqo;1
@ghassanararcait;1
@rashedhazmibhse;1
@elmogaznews;0
@3agerGhozay;1
@elawigoghimdevz;1
@seef_samer498;1
@alialqahtanial4;1
@saifshadinmfxsv;1
@gebrelmeshetcua;1
@m__haqqi;1
@hamedelhezia;1
@fawwazattasztau;1
@selimaffarvsjo;1
@RuqqsZgML8aVvn3;1
@saudimof;0
@ebrahimkashrsht;1
@badrsharwanpidm;1
@fayezkoranihlrb;1
@abdallahghosntp;1
@warhanhadidwpwe;1
@zakidahhamxdlv;1
@wasimgabripjm;1
@narcissushotel;1
@qasem_raghad;0
@faragmenakeiziz;1
@ibrahemelqhtan2;1
@ZezoEldahmsh;1
@mekhelghazaukek;1
@zaidbenjamin;0
@ibrahimaborotvu;1
@abotarek_ksa;1
@PearlClinic;1
@anwaramriuqzhss;1
@SkyInvest2017;0
@HmoudbnAhmed;0
@arefgobairavbca;1
@Real_EducationT;1
@oudahabdlramhse;1
@dalem_elahmri87;1
@MSc_Fahad;0
@jassimdx;0
@ghalebkahtaxbtg;1
@adr7__________;0
@thamersweileh1;1
@hadanblehdalsh;1
@amirettalhi2015;1
@Faisal_Shaker;1
@SlimanElml7m;1
@turki9_ksa9;1
@gamanalzarwndma;1
@badrsebeaklyqor;1
@akeed4ksa;0
@nabilkaydiywkvy;1
@alagdiba888_you;1
@HopeMayyaralagi;0
@mahiobmemarchqz;1
@abdelrazzaknflb;1
@PlusKuwait;0
@ibrahimmaracwfb;1
@amrisultan;0
@dr_alwabel1;1
@elsham_el7rah;1
@salehhamoud4;1
@UP2UNEW;0
@rakanfetenibrjl;1
@mohammedkhbran5;1
@fahdshamankhgpm;1
@edrissahodxddi;1
@falehdariyktt;1
@sHaaaHe;0
@hanan_abdelmuhs;1
@_kabed_;1
@soltanalesikfwq;1
@saeghaarugfmbra;1
@DhaouiOsaad;1
@matarlafimgvgmg;1
@abdelelaharqrex;1
@Dr1Esa;0
@omarherefioklyk;1
@naharyrakanyglh;1
@okailammarokip;1
@radwankoraiqjoz;1
@abdelrhman_el3y;1
@odaini2001;1
@Alrad3sa;0
@7asebElta5es;1
@anwarzafranwwci;1
@rayandosaryvaju;1
@M69009196;0
@aldwehiy;1
@HamadIaoufi;1
@ahmedhamodibmff;1
@mehannamertkkvs;1
@aababteen;0
@s3od_elsbe3ii88;1
@alabadeliie456;1
@kamalowiranwxlh;1
@mohammedtolbvew;1
@nazemkhobraqiap;1
@zaherboadanmqsa;1
@masharyabdermfq;1
@hafiz_alzargani;1
@thameralkheriji;1
@nazemgaafarbnbr;1
@sahlgasemvkooyk;1
@faihalbugami;1
@abdelazizatwdbd;1
@meshaelalesrhzt;1
@KhledZe;0
@1927___l;1
@B47ooi;0
@marzouikbalawi;1
@H8Ov0Wlxjcyi0J7;1
@zakareyaabocwap;1
@tawfikbahrisfgu;1
@meshaelarkaxqmi;1
@justicein2016;0
@saedasemiowbh;1
@nemrbedernejqjc;1
@gaziaarugcpytlu;1
@saelbekhetatcwo;1
@TheArabHash;1
@7ozifah;1
@aliwashile;1
@elrahellle_rag1;1
@meshaalsalomn;1
@50akak;0
@sefeddeinbedfot;1
@hamdanalshowlcc;1
@amreaboreshyjee;1
@zakareyadafcoay;1
@abdelrehemfcigz;1
@zekryawadyfcjh;1
@almater33;1
@AyoobBder;1
@sahlgherebivnfw;1
@zowibanhamomhgq;1
@easafalehnsgavl;1
@hazemredenirlli;1
@mastoor70;1
@abdelgawwadbatx;1
@mabrokelghbari2;1
@naserataifadevu;1
@bkeel191;1
@alibarakizbwwhf;1
@IKEAsaudiarabia;0
@aidmahdigdvf;1
@alsamhan020;1
@galalherbanmwbr;1
@ElshamryKhalef;1
@moazmatrafimmwt;1
@sa3ad_hany87;1
@Mohamad3Mardey;1
@gaziokariwvdl;1
@fth1432;0
@AGRammal;1
@ahoddelshahrani;1
@GgmalllAhmeddd;1
@salehelzaferi34;1
@mohamed_aber1;1
@kamallll_hamed;1
@baketalgad3aani;1
@rahkkhaleddlgox;1
@quick_tv_news;0
@tsa1010;0
@Alanzi__ksa;0
@mohammad4me;1
@rooofa0;1
@abdallha_el3abd;1
@elhendy000;1
@wataaer21_zeed_;1
@EwfXemSHVy49dzG;1
@O___QQQ;1
@FUT_HAZ;0
@monaaibrahem45;1
@damenfetenixwsw;1
@AimanALGhamdi;1
@desertlover79;1
@nasraelshahrani;1
@moazmeqadytdqex;1
@hamod_elghani45;1
@mohmmedbzeea;0
@ramimoteabtzxjs;1
@alibensoudinjb;1
@abdulla52325263;1
@abdelelahreyobv;1
@hamedel7arsii;1
@xnn_lbo;1
@abdosalehjlre;1
@7ameedM7med;1
@khaledsaeett453;1
@Delbany707;0
@MoonLig13414528;0
@omeiarehuri;1
@alllyyabiee_saa;1
@elahamddd_mma;1
@aqaryah;0
@ali_mohamed3434;1
@esmaelounimpno;1
@BySa4udii;0
@WADEEFAISAL;0
@Saf_Ksa;0
@moharramalglhxr;1
@fatma_elmoteri4;1
@1VVVLFEdouDTg1X;0
@salehfeqeryurzw;1
@AMMNahari;0
@mahdialkhuzam21;1
@ayeshshahrahumz;1
@Elsharari3ali;1
@3adelShawqy;1
@maleksahelivysn;1
@almajed4oud;0
@the_only_2002;1
@hamadatemehbkvv;1
@kuw_net;0
@rafetqtqa2;1
@OsamaNugali;0
@salemialharbi;1
@yasser_almalki;1
@dnrn_sa;1
@mahiobbellolybl;1
@naserberghelvzp;1
@zaaydi;1
@salehoiharbi;1
@almawasaa7_7asa;1
@EyadAlmannai;1
@3thmanaldubaikh;0
@yahayteem;0
@awwadsororenhn;1
@walidalshowqbun;1
@abdelwahab_haza;1
@alfazea;0
@hamdangredlznu;1
@fs_966;1
@masoudamishsome;1
@farahshamsisuof;1
@mehrnewsarabic;1
@saleeh745567;1
@elhagelee_ba55e;1
@abdelwahedhttat;1
@SafwanSala7;1
@abdelrhmangzqcq;1
@OmarAlabdulhadi;0
@azzamhazmimsxa;1
@M_E_Alsanidi;1
@raedrobaeyslesm;1
@nezalghamedttkc;1
@qasimazouani1;1
@mahdikhaddanstm;1
@abobakreselexpi;1
@KSABrandMark;0
@moslehobaidaznv;1
@farraskalbavnlp;1
@abdallahhasezer;1
@abbashazmixundk;1
@abdealmag33;1
@masoudrashosvme;1
@ahmdi56;0
@abbasshamraahyp;1
@abdelazizbecobm;1
@abbasmetewieeiw;1
@mh_1955;1
@ahmadkhawagroti;1
@hamad_qtr1881q;1
@nas_q89;1
@ramiaboabdgqdg;1
@alho000ob;0
@makntoch;1
@alhazamaii4;1
@C9Clean9;0
@ShaaMSsa;0
@ragaahazmiopafe;1
@kaleed5awayaree;1
@artukel_1953;1
@ayyobshalhobjxg;1
@KSA_Jzurh;1
@abdolhadybanzom;1
@el3inaaz;1
@muflehalqahtan6;1
@alabdelhad2;1
@moroeyalamippcy;1
@maj900000;0
@moslemsharatixj;1
@moslemabdalkwus;1
@ayedmekhlefvogx;1
@abedalhadee_wa1;1
@abdelkrem_abosa;1
@aalzakry;1
@nadasaedi;0
@khalifabedlpfm;1
@abdelfattahavvv;1
@ana_muslim22;0
@abdallahzahgumx;1
@fayezbergheoswy;1
@el3agamy_mane3;1
@AhmadJaberQat;1
@radikenaeyxylrz;1
@mohalduis214;1
@saifdaricschhhp;1
@7amdanEbrahim;1
@huosain_tt;1
@kaedkhalfikgck;1
@gt_909;0
@AyeaedMuijerai;1
@emtnanelrfa3i45;1
@nemrmohalelptva;1
@aaldakhaa333;1
@Tot3y;1
@yosefbenesahard;1
@abdelsatarr_elg;1
@citizenaccount4;0
@haia_eltledi344;1
@saelhamdibowe;1
@ibrahimmenazrzz;1
@mostafayahrbyei;1
@gazishaibanftuc;1
@salemsodaislabl;1
@bnyasenaldaweel;1
@NaifAbnShfloot;0
@mohamme300419;1
@nawerr_elshlwi5;1
@saad_thabet5959;1
@emadharazivayq;1
@Rashedalammari;0
@abedalkareem_el;1
@mohamme26960182;1
@taisirbngowpued;1
@eleesa43_55;1
@aam_almansour;0
@MoazWalid6;0
@mahammedghahopv;1
@khedrsaeghlozut;1
@khloddelbrdii35;1
@elzaharan33;1
@A7mad40KSA;1
@beshirghazavguc;1
@AmirAbdullahal;1
@mmohammedbaidha;1
@DrAlmusabahi;1
@altaif_news;0
@fehedfayadppyc;1
@amrerefaeyiqln;1
@khalood441;1
@sa3drggggb;1
@atiyazahrani;1
@abrahiii234;1
@aafaaa33;1
@NabilYaman;1
@faragshaibaxzcg;1
@slemanmelhejsdt;1
@3essaG3fary;1
@mosaeafrmeugea;1
@moaazghefalxreu;1
@aminsherianrqoy;1
@abdelazizkasaum;1
@mujtahiduae;0
@ameer3111983;1
@hmy888;1
@BbrahemmSalihhh;1
@3bbasEbraheem;1
@saidkhattabopis;1
@ghassanalreydih;1
@nadershelwyytwv;1
@fayyadkhathiqmv;1
@GGhanemsaif;1
@nasernaser441;0
@nhooool;0
@hamidanlayeqxbh;1
@friends0077;0
@AdelAlmulhem;1
@touristbookings;1
@elsahyman_abdal;1
@abdulra73903809;1
@qalaq511;1
@abedalmoge5adaa;1
@FjOr_;1
@fahad_mashhoor;1
@ibrahimalhazmi7;1
@s3od_elmalki988;1
@abdelrhmankvqmj;1
@mahiobkahtioaig;1
@alroeyh;1
@soma_safi6;1
@4mr3id;1
@tarekowaidcboec;1
@a_alsayali;1
@Abrarkambeir;1
@moslehmatarnejp;1
@CcKqe8QbaTVUQnb;0
@galalkumekhjhwq;1
@sohaibkebespwir;1
@Akhbaraajlah;0
@marwanshamazklt;1
@7essinMarzook;1
@AlsiriYuosif;1
@mhmd2012ksa;1
@Eng_Rakan96;1
@ramzymeadkcuamb;1
@abdelaziz_elham;1
@easabnhanshkiwh;1
@AhmedShabeh;1
@mohsendahhaqhvr;1
@omarbarhomizaeu;1
@Merkacafe;1
@happy__yemen;1
@ayidmokaidihaj;1
@khaleds67467044;1
@ahmadkeddaftave;1
@DayelBin;0
@fataalmlzm;1
@SuperAbdalah20;1
@alibinharmal;1
@SaiefElhazazy;1
@gamanmasoudzulu;1
@yaserazzazykmj;1
@ayyobaloshvfyl;1
@abdullahsharari;1
@MahdyAlaftyh;1
@saeed52896757;0
@zafermeharerjav;1
@xmohy;0
@alShrqNews;1
@yousifenie;1
@masoudgobaipjyl;1
@ialgeria2;0
@fayyadtayfabeaf;1
@socialarabi;1
@khedrsaramivuzu;1
@Walsanousi;0
@zamelgaddoavudd;1
@thamermeshaucoe;1
@mofreggabrioxc;1
@saas900;0
@gabereteqbtvb;1
@falehyahrixoev;1
@gaziattaruhrd;1
@salamahgoghzypo;1
@Hisham_AlJohar;0
@abdellatifaeocr;1
@mr_abulaith;1
@MhmdAhmeddd;1
@abdelmohsentyxb;1
@saeghabogarrbhh;1
@MrcTube;0
@ayyadbaqerqleda;1
@nazemaslamiajyl;1
@mosaa32edw;1
@gaarallah33;1
@AahmeddKhaliddd;1
@abedalla_baeboo;1
@awadkhazmartiyy;1
@rema_torki455;1
@El3meryMuslam;1
@banderhamodkybz;1
@yasser_aljouni;0
@mosabshamravjle;1
@3RANN5NE2fWUn1m;0
@ahk71;0
@taereakejeiz;1
@haithamghefhvnw;1
@a_bazian;0
@ronchen25;1
@fayezmeaqlirdmn;1
@meshaelkhaltnjo;1
@walidbaalolqequ;1
@mosha3el_sulema;1
@tradventure2;1
@mrashehri;1
@aymanabasypwxbk;1
@tofell_nn;1
@alassaf2122;0
@nagla2_elgash56;1
@torakii_ahmed78;1
@eliasabdalyagnf;1
@abdallha_talba7;1
@abdallahshahtyo;1
@noura_nns;1
@Yemeni_E_Army1;0
@Abdul8830;0
@abdelgawwadxgyk;1
@noraahmed70;0
@bbaedooabdollah;1
@nawwafslemillui;1
@khodairmeatvgss;1
@raedadawiwuel;1
@gamalnadimxyybu;1
@TahaFthyyy;1
@molkabamodizyhz;1
@anturgafnyszf;1
@romehhassankmcl;1
@Khaliddd3ed;1
@gamalsahelirhdp;1
@ElfeqyShafiq;1
@gobranbaqamaubd;1
@yonesbeatyjzoi;1
@khafeer_salem;1
@zamelbenoudgzir;1
@farhanmetewwroa;1
@zowibanfagrzqgs;1
@_Rakaaan;0
@selimzeyabmjdbo;1
@radiargawiziuw;1
@h_eimm;1
@yahya_2022_h;0
@HaresBawaba;0
@elsa3adee_3oda;1
@rahkamishyvzclg;1
@Baderalaoady;1
@kamelamishekwd;1
@samirshamanayzo;1
@fehedbaqerimql;1
@M_sadakah;0
@ahmadowiranivqe;1
@a_qtr1976;0
@gazimehesnicxwe;1
@Ibn_fallaj1;0
@Im58Zngbeel;0
@adelkatbiqaskvo;1
@abealla_modahy;1
@wail_185;0
@Cool21346027;1
@esraa_elnegmy;0
@slmy777;0
@Reem_AlHarmi;1
@nafeamertaaoxrr;1
@alhdesy;1
@asemshohaibfhtr;1
@saeed7873;1
@DJaaL3eSa;1
@halimaelshahrni;1
@Oman36903757;0
@elkahatae4e;1
@malekbishypick;1
@3bdullahnf;0
@badar_elasaheme;1
@warhanesawitfqw;1
@Botoba34Amro;1
@almslo5e1;0
@alnagaad33;1
@RodySmart;0
@raadmesferjmakm;1
@coolrashidaltl1;1
@dumooa8;1
@GaZanOw12;0
@mubarakmuolae;1
@fahad_sssssss;1
@AlBawabaNews;0
@adamnaemimnms;1
@khalilbellopmle;1
@147Mishal;1
@hasanmubarak6;1
@AbdullahGhurabi;1
@Mohamad7Kalaaf;1
@naharymokaiqheq;1
@nazembenmoartrk;1
@yamarzoukbalaw1;1
@eliasmetewitdyu;1
@zekrymesbehsqsu;1
@TamiEl3mri8743;1
@saleamejeie;1
@odheifallah;1
@absy_404;0
@salooomabdu;1
@ibrahimabostyoe;1
@alwalidalkastlk;1
@adel_adel766;1
@Rifai2Salmanal;1
@kamalaslamizmpr;1
@molkabbenghpfft;1
@81Mshary;1
@oudahdehesicyau;1
@qaasimilli;0
@mahiobgabrppcs;1
@Nd_1995_;0
@osman_alhtam988;1
@AliLradwan;1
@abdullahehsa;1
@GreatsTravel;1
@mofregmeshexian;1
@gaziabdlkafqaii;1
@aidhazalgczp;1
@abufahad231;0
@naseralkawsrysw;1
@D__rsdq8;1
@JeishFM;1
@shahereteqsmpn;1
@fatma_elharbi45;1
@JasimAlMohammed;0
@ahmadalseheqksp;1
@azzamhelebyenxy;1
@AlMadaniEstates;0
@masharybenmwldt;1
@hamedtarqidmblz;1
@saidabdelmoohjh;1
@Bitcoin_wow;0
@wazee333_hady;1
@talhansulhaxktj;1
@gazisaeijbkb;1
@selimzeyabuphi;1
@WFEZkP5xu7ROECa;0
@amerrowaishcsmu;1
@nabilhasinyiwpx;1
@batar_q8;0
@aabdalahhhhamed;1
@ebtsam_el3zman5;1
@abdallahmenmolw;1
@wanisfarragosru;1
@gamanbenazzndie;1
@awwadalnemrylnn;1
@abdelrhman_elml;1
@wahidalamislzyg;1
@sallamtahrymrsn;1
@elasmaree_walid;1
@afnanalmutairi8;1
@AmmennnnKhal;1
@mohammedlamxtea;1
@javadjavadi191;0
@khodairabdeinks;1
@aliahamiya;0
@abdallha_abdelr;1
@mostafashorvpvu;1
@mahdiatodiovgv;1
@aldousari2020;0
@fayedshararibak;1
@ebrahimgesruvrq;1
@salamahbehexklo;1
@zaoaghalal1;0
@anturshebeltfjx;1
@Elmane3Hema;1
@aliahme18764773;1
@AilenNoor;0
@hashemhashbikxg;1
@borhanhasinzddu;1
@fayeznohygaoyov;1
@yasinmezreajkhw;1
@soltanmemariyeo;1
@hamidbenhaipeof;1
@elmoteryba5et1;1
@abdelkarimzxzhs;1
@ayyadkhawagrwyq;1
@obed511;1
@anwarazzamfouyi;1
@SalehAthbah;0
@nadermedeatngqf;1
@abdullahshemmud;1
@kaedmesfernajbm;1
@mokbelbatlyvwwy;1
@hamadawaselpmpc;1
@1969___e8;1
@faisalkebesjwys;1
@malekalhofaootu;1
@mohannadatallah;1
@gawadhamodiylxd;1
@djaz201191131;0
@rashedmegheuhwx;1
@noamanwaseljjwr;1
@mohamme04897;1
@el3atebii433;1
@ekabmekdaddhrqa;1
@ayedkabdyawzseh;1
@oudahbensalcjzv;1
@aldoferi89;0
@rashedmahdi45;1
@m6er1;0
@AlamiriEbrahem;1
@salmansawwazmvh;1
@HoussainG;1
@mmefrehachammla;1
@ThameR_M_R_M;1
@aymankhm99;1
@saidammarffyn;1
@ahmedmo38367596;1
@muslehuiomari;1
@alksebree_m;1
@yosefkhamshflxu;1
@fatmred;1
@AlblaaAbdo;1
@7osamElbrqawy;1
@Best__stock;0
@ahmedbinabdula4;1
@makbolkhawatqbb;1
@heshambatraszwe;1
@saadmas78971756;1
@Broadcast_3in;0
@firasalqurashi3;1
@jassimsalman;1
@naeafaeelheia;1
@khalilalsayyady;1
@khaledswigyksnv;1
@akramnowaiswpsq;1
@abdallahnaelnez;1
@althughur;1
@alarpe11;0
@abdulilah3000;1
@saeghmebtiztykc;1
@zaidkoraishxhgi;1
@alirash38576838;1
@ksa_contry;1
@shoaibnashinbyq;1
@jom3ah_ghareeb;0
@metebahmed3;1
@7ameedMorad;1
@faragmalky;1
@bnmosleeem_ali1;1
@gazishatrymryys;1
@bandr_eldamn;1
@kanouznounou;1
@rakanogaimykbsa;1
@taisirmelhewnik;1
@ro2a_elahmd356;1
@faisalkattaiofe;1
@osamahmeharjhsh;1
@amareldosari4;1
@badrabogawadynd;1
@ROYALAUD;0
@farraas32_TT;1
@Salloum_m99;1
@bilarakib;1
@ferehattarcrgzw;1
@gaziemriwtbk;1
@hamad_alsaif__;1
@Sr726__;1
@soodshahrey;1
@z_n_alhilal;0
@abdelgawwadvdrz;1
@bolooay;1
@kaedgawhargvwys;1
@galalthanyazybo;1
@sale7odah;0
@ahmed_zeeb939;1
@alkalade87;1
@adnanselmyzjxs;1
@El3za344Fayez;1
@dahmawal447;1
@meshaalhleyl;1
@yafayezalqarni;1
@salehgahnixkrjw;1
@FahdMalkawi;1
@durratchina;1
@hamedobaed;1
@nazemsuleman909;1
@ashwaq_abdelrhm;1
@gamela_elqahtan;1
@shaheretabijxze;1
@mohamedsahobphn;1
@elsalamy_343;1
@khalilahedacayb;1
@khtaba__ksa;0
@zafermoshelscxf;1
@whitinros;1
@ahmadmarhoum;1
@halilreyahywrtw;1
@Sa3iqa;1
@abdullahtowcqqz;1
@naser_elwad3y;1
@mishalm05448897;1
@baselhaidaniien;1
@TAlMutairi2018;1
@talhanazzamdhwn;1
@acdscksa;1
@badranmeatalkks;1
@aberr_elhusseni;1
@nagla2mosferr45;1
@Amany93575275;1
@bob00965;0
@mohammeddarman2;1
@sabari_ghasab98;1
@Doctor_Mahmoud_;1
@thabetmorbakfdn;1
@othmanmelhesrth;1
@fayedbenhadifhd;1
@dipsogenghamdi;1
@fayedmemaryxymq;1
@marwanbensoabhs;1
@moazbasehifmmok;1
@mokbelshetekqho;1
@b_r_n_22;0
@tl_ansari;0
@abdallahobaedkq;1
@ayyobrefaeymadu;1
@ahmdabulsa594;1
@selimzaydoopedx;1
@Marcus2Genova1;1
@abdelelahbevgak;1
@alfareshassan1;1
@sherifmemarowog;1
@uip37;1
@faridgaserjfawt;1
@zekryhazaliarns;1
@arabic_post;0
@ibrahim44393776;1
@mostafaatrayyzl;1
@FraihAlanzi;1
@abdelmegidbtzzx;1
@WorldNewsGroup;0
@moharramgasheru;1
@mansaweer_ala7m;1
@ibrahimalabdan2;1
@abdelmohseniezd;1
@zekrykaydikggm;1
@elwyoraishyfzuq;1
@AlHalkawari;0
@saelbenhaizrvks;1
@mohammedsalemr;1
@hosammeshellwsy;1
@yosefotthaivmod;1
@SaudiAlyom;1
@abdallahmehcohi;1
@sara_elsofar35;1
@mohsena82430710;1
@bobarrak7;0
@abdelrazzakjzyh;1
@ebtsam_eltrki45;1
@AymnKhashan;1
@khaledkhaddbafe;1
@abdullahkhlmeis;1
@DaiefEltweel;1
@nabilzahedcdafy;1
@basemrowaisowjm;1
@yub_100;1
@abdelrazzakyjjv;1
@hammodmehalrpgx;1
@al33alawiiee_mo;1
@kasemeseimyybad;1
@beshiragmanztpp;1
@ebrahimmeshbvxn;1
@salee5111;0
@abdelkadersttpx;1
@m3mr_alnahdi;1
@gateoutcom;1
@emadshemakhxjwg;1
@Omaima;1
@shoshq0046;1
@fadighamedirbsr;1
@mahmou66_mansur;1
@Eng_AdelSartawi;1
@Alshaar72;0
@lWttAvoWaiumiVX;0
@rabeafaragaeqj;1
@gaziabdrabbyimo;1
@samimeaqlifieee;1
